AERONET Version 3
Beijing_PKU
Version 3: AOD Level 1.5
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
Contact: PI=Jing_Li; PI Email=Jing-li@pku.edu.cn
All Points,UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html
Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
20:01:2021,02:28:09,20,20.102882,0.157324,0.250758,0.309733,-999.000000,-999.000000,0.432448,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.655106,-999.000000,-999.000000,0.775450,-999.000000,-999.000000,0.904610,1.001024,0.463213,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004175,0.009264,0.011219,-999.000000,-999.000000,0.016899,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.021298,-999.000000,-999.000000,0.029224,-999.000000,-999.000000,0.015747,0.014999,0.019537,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.356073,1.167454,1.370582,1.359479,0.985060,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,66.006412,2.447599,0.200000,359.157986,1.085874,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
20:01:2021,02:31:22,20,20.105116,0.155207,0.246472,0.303180,-999.000000,-999.000000,0.422567,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.640539,-999.000000,-999.000000,0.757066,-999.000000,-999.000000,0.884449,0.980475,0.461391,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000896,0.001218,0.002474,-999.000000,-999.000000,0.003088,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.008055,-999.000000,-999.000000,0.007778,-999.000000,-999.000000,0.011596,0.011928,0.012437,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.353210,1.167509,1.369256,1.357601,0.997434,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,65.699297,2.418830,0.100000,359.158537,1.085860,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
20:01:2021,02:36:22,20,20.108588,0.155864,0.244884,0.301739,-999.000000,-999.000000,0.418863,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.632511,-999.000000,-999.000000,0.748305,-999.000000,-999.000000,0.872197,0.965815,0.454575,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000978,0.002234,0.003389,-999.000000,-999.000000,0.005277,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.009806,-999.000000,-999.000000,0.009736,-999.000000,-999.000000,0.016368,0.015492,0.011297,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.342258,1.162391,1.361541,1.343414,0.984139,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,65.235981,2.376805,0.100000,359.159394,1.085836,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
20:01:2021,02:41:22,20,20.112060,0.154826,0.242679,0.298053,-999.000000,-999.000000,0.412399,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.620185,-999.000000,-999.000000,0.734162,-999.000000,-999.000000,0.854642,0.947482,0.447641,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000236,0.001977,0.003058,-999.000000,-999.000000,0.005779,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.009142,-999.000000,-999.000000,0.011368,-999.000000,-999.000000,0.011930,0.012768,0.006340,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.331370,1.159880,1.352303,1.330002,0.983409,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,64.790123,2.337850,0.300000,359.160250,1.085813,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
20:01:2021,02:46:22,20,20.115532,0.156158,0.245214,0.301510,-999.000000,-999.000000,0.417497,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.629822,-999.000000,-999.000000,0.745263,-999.000000,-999.000000,0.867290,0.960458,0.446096,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001407,0.000357,0.001173,-999.000000,-999.000000,0.000369,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001961,-999.000000,-999.000000,0.001573,-999.000000,-999.000000,0.003495,0.004123,0.004247,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.337399,1.157249,1.359400,1.337155,0.978166,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,64.362103,2.301758,0.500000,359.161107,1.085790,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
20:01:2021,02:51:22,20,20.119005,0.156425,0.246373,0.303388,-999.000000,-999.000000,0.421093,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.635399,-999.000000,-999.000000,0.752500,-999.000000,-999.000000,0.875905,0.971243,0.447583,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001716,0.001952,0.003074,-999.000000,-999.000000,0.005024,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.008143,-999.000000,-999.000000,0.009332,-999.000000,-999.000000,0.005970,0.004173,0.007060,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.341896,1.161067,1.361641,1.341763,0.983730,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,63.952296,2.268340,0.700000,359.161964,1.085767,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
20:01:2021,02:56:22,20,20.122477,0.156619,0.245523,0.301580,-999.000000,-999.000000,0.418224,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.631246,-999.000000,-999.000000,0.747190,-999.000000,-999.000000,0.869426,0.961852,0.439111,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000441,0.001869,0.001780,-999.000000,-999.000000,0.004224,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.005902,-999.000000,-999.000000,0.007072,-999.000000,-999.000000,0.008501,0.007813,0.009103,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.340664,1.157941,1.361328,1.340772,0.973990,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,63.561072,2.237430,0.800000,359.162821,1.085743,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
20:01:2021,06:16:22,20,20.261366,0.159961,0.257905,0.317973,-999.000000,-999.000000,0.447527,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.688346,-999.000000,-999.000000,0.820788,-999.000000,-999.000000,0.966068,1.069835,0.442460,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000613,0.000396,0.000377,-999.000000,-999.000000,0.001244,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002675,-999.000000,-999.000000,0.002484,-999.000000,-999.000000,0.003491,0.002704,0.000489,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.401445,1.226379,1.423015,1.401891,1.023370,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,65.317753,2.384105,6.000000,359.197092,1.084815,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
20:01:2021,06:21:22,20,20.264838,0.157553,0.254748,0.314447,-999.000000,-999.000000,0.443261,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.682066,-999.000000,-999.000000,0.814243,-999.000000,-999.000000,0.957225,1.060877,0.436882,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000704,0.000908,0.001093,-999.000000,-999.000000,0.001422,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003248,-999.000000,-999.000000,0.003568,-999.000000,-999.000000,0.003943,0.005202,0.002803,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.405532,1.226077,1.426289,1.405420,1.021498,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,65.784145,2.426704,6.000000,359.197949,1.084791,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
20:01:2021,06:26:22,20,20.268310,0.157704,0.255320,0.314958,-999.000000,-999.000000,0.444483,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.685038,-999.000000,-999.000000,0.818337,-999.000000,-999.000000,0.962973,1.068328,0.440660,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000188,0.000757,0.001047,-999.000000,-999.000000,0.001505,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002842,-999.000000,-999.000000,0.002648,-999.000000,-999.000000,0.003822,0.002782,0.002814,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.410560,1.232035,1.431591,1.410373,1.029071,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,66.267537,2.472656,5.900000,359.198805,1.084768,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
20:01:2021,06:28:11,20,20.269572,0.157129,0.254998,0.314503,-999.000000,-999.000000,0.444040,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.685104,-999.000000,-999.000000,0.818394,-999.000000,-999.000000,0.964060,1.067404,0.442441,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000679,0.001043,0.000684,-999.000000,-999.000000,0.000594,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001710,-999.000000,-999.000000,0.001412,-999.000000,-999.000000,0.003415,0.001967,0.003019,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.413039,1.235860,1.434290,1.413197,1.026018,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,66.447304,2.490234,6.000000,359.199117,1.084760,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
20:01:2021,06:31:22,20,20.271782,0.156416,0.253648,0.312585,-999.000000,-999.000000,0.441161,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.679985,-999.000000,-999.000000,0.812365,-999.000000,-999.000000,0.956002,1.058276,0.439815,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000128,0.001123,0.002139,-999.000000,-999.000000,0.002561,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004958,-999.000000,-999.000000,0.005768,-999.000000,-999.000000,0.004877,0.006461,0.005632,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.410901,1.232537,1.431985,1.410666,1.021317,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,66.767539,2.522231,6.000000,359.199662,1.084745,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
20:01:2021,06:36:22,20,20.275255,0.156226,0.252112,0.310618,-999.000000,-999.000000,0.437423,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.673783,-999.000000,-999.000000,0.804603,-999.000000,-999.000000,0.947216,1.048222,0.438786,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000708,0.000489,0.000752,-999.000000,-999.000000,0.001697,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002787,-999.000000,-999.000000,0.002797,-999.000000,-999.000000,0.004276,0.003522,0.003900,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.406361,1.232345,1.429499,1.405590,1.021639,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,67.283759,2.575735,5.900000,359.200519,1.084722,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
20:01:2021,06:41:22,20,20.278727,0.157101,0.254806,0.314340,-999.000000,-999.000000,0.443573,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.683644,-999.000000,-999.000000,0.816791,-999.000000,-999.000000,0.961681,1.064169,0.442904,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000861,0.000202,0.001332,-999.000000,-999.000000,0.000952,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000443,-999.000000,-999.000000,0.000586,-999.000000,-999.000000,0.000893,0.001087,0.000807,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.410631,1.234586,1.431898,1.410248,1.021916,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,67.815802,2.633514,6.000000,359.201376,1.084699,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
20:01:2021,06:46:22,20,20.282199,0.155209,0.251943,0.311010,-999.000000,-999.000000,0.439056,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.677034,-999.000000,-999.000000,0.809045,-999.000000,-999.000000,0.953148,1.055366,0.444098,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000893,0.000434,0.000455,-999.000000,-999.000000,0.001100,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001734,-999.000000,-999.000000,0.002365,-999.000000,-999.000000,0.001466,0.002100,0.002941,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.412295,1.237530,1.433567,1.411941,1.026591,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,68.363273,2.695961,6.000000,359.202232,1.084675,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
20:01:2021,06:51:22,20,20.285671,0.156002,0.253373,0.313010,-999.000000,-999.000000,0.442571,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.683061,-999.000000,-999.000000,0.816145,-999.000000,-999.000000,0.962301,1.065627,0.449467,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000583,0.000393,0.000538,-999.000000,-999.000000,0.000912,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002093,-999.000000,-999.000000,0.002227,-999.000000,-999.000000,0.002416,0.002152,0.001303,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.415786,1.240121,1.435564,1.416344,1.030297,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,68.925778,2.763523,5.900000,359.203089,1.084652,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
20:01:2021,06:56:22,20,20.289144,0.153618,0.250238,0.309021,-999.000000,-999.000000,0.437105,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.674868,-999.000000,-999.000000,0.806449,-999.000000,-999.000000,0.951257,1.052505,0.448251,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000288,0.000393,0.000675,-999.000000,-999.000000,0.001156,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000805,-999.000000,-999.000000,0.001269,-999.000000,-999.000000,0.001836,0.002879,0.001224,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.417075,1.242047,1.436694,1.417718,1.028835,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,69.502923,2.836710,5.800000,359.203946,1.084629,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
20:01:2021,07:01:22,20,20.292616,0.153275,0.249666,0.308507,-999.000000,-999.000000,0.436128,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.673311,-999.000000,-999.000000,0.804415,-999.000000,-999.000000,0.949510,1.050567,0.449535,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000625,0.000650,0.000462,-999.000000,-999.000000,0.000963,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002232,-999.000000,-999.000000,0.002148,-999.000000,-999.000000,0.004171,0.003899,0.002145,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.415949,1.243825,1.436096,1.416575,1.031559,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,70.094314,2.916108,5.600000,359.204803,1.084606,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
20:01:2021,07:06:22,20,20.296088,0.152528,0.249194,0.307694,-999.000000,-999.000000,0.435351,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.671302,-999.000000,-999.000000,0.802231,-999.000000,-999.000000,0.946316,1.046115,0.448103,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001056,0.001496,0.001991,-999.000000,-999.000000,0.002937,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004423,-999.000000,-999.000000,0.005808,-999.000000,-999.000000,0.006801,0.007333,0.005558,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.415274,1.242372,1.433583,1.415837,1.025753,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,70.699560,3.002391,5.600000,359.205659,1.084582,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
20:01:2021,07:11:22,20,20.299560,0.151593,0.247741,0.305559,-999.000000,-999.000000,0.432130,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.667133,-999.000000,-999.000000,0.796790,-999.000000,-999.000000,0.941687,1.041885,0.450546,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000736,0.000800,0.001344,-999.000000,-999.000000,0.002018,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002483,-999.000000,-999.000000,0.003146,-999.000000,-999.000000,0.003381,0.003924,0.004170,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.416119,1.247378,1.435486,1.417250,1.036456,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,71.318384,3.096357,5.500000,359.206516,1.084559,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
